"P6040","DIRECTORIO","SECUENCIA_ENCUESTA"
61,7378354,1
71,7378354,2
65,7378354,3
71,7378356,1
67,7378358,1
64,7378358,2
66,7378359,1
68,7378360,1
71,7378360,2
91,7378360,3
63,7378362,1
80,7378364,1
79,7378368,1
84,7378371,1
63,7378373,1
76,7378374,1
67,7378374,2
67,7378377,1
80,7378378,1
70,7378379,1
61,7378383,1
81,7378384,1
72,7378384,2
72,7378386,1
67,7378386,2
72,7378387,3
71,7378391,1
68,7378395,1
65,7378395,2
75,7378397,1
67,7378398,1
72,7378400,1
60,7378400,2
63,7378402,1
63,7378403,1
63,7378403,3
86,7378405,2
73,7378406,1
63,7378406,2
64,7378406,3
68,7378407,1
73,7378407,2
61,7378407,3
79,7378408,1
65,7378411,1
74,7378411,2
64,7378412,1
93,7378413,1
70,7378414,1
61,7378416,1
61,7378419,1
79,7378420,1
71,7378424,1
87,7378425,1
86,7378425,2
72,7378433,1
65,7378433,2
82,7378439,1
61,7378439,2
63,7378440,1
69,7378441,1
80,7378445,1
67,7378445,2
62,7378454,2
69,7378455,1
86,7378457,1
72,7378459,1
80,7378464,2
82,7378467,1
81,7378471,1
71,7378471,2
61,7378473,1
62,7378475,2
83,7378476,2
62,7378476,3
64,7378479,1
67,7378479,2
67,7378480,2
70,7378482,1
61,7378495,1
63,7378498,1
68,7378500,1
63,7378500,2
60,7378507,2
78,7378510,1
61,7378510,2
67,7378511,1
64,7378511,2
64,7378513,1
64,7378513,2
88,7378515,1
66,7378515,5
68,7378523,1
82,7378524,1
71,7378525,1
66,7378525,2
64,7378526,1
62,7378526,2
63,7378527,1
75,7378530,1
82,7378530,2
74,7378532,1
61,7378535,1
75,7378539,1
83,7378546,2
66,7378547,1
61,7378548,2
75,7378553,1
78,7378558,1
76,7378559,1
63,7378560,1
65,7378562,1
77,7378568,1
89,7378570,1
76,7378570,2
60,7378571,1
64,7378572,1
63,7378573,1
85,7378574,1
62,7378574,2
79,7378575,2
65,7378578,1
74,7378579,1
62,7378580,1
71,7378584,1
65,7378584,2
69,7378585,2
68,7378589,1
63,7378589,2
67,7378591,1
65,7378591,2
63,7378592,1
70,7378592,2
67,7378593,1
92,7378594,1
88,7378595,1
63,7378596,1
62,7378596,2
79,7378597,1
66,7378598,1
77,7378599,1
62,7378600,1
60,7378600,2
69,7378601,1
69,7378601,2
78,7378602,1
74,7378602,2
76,7378605,1
67,7378606,1
67,7378606,2
73,7378607,3
77,7378608,1
75,7378613,1
68,7378613,2
76,7378614,1
90,7378621,2
66,7378625,1
60,7378625,2
65,7378628,1
60,7378628,2
74,7378629,1
75,7378629,2
65,7378630,1
66,7378631,1
74,7378631,2
76,7378632,1
69,7378633,1
71,7378634,1
65,7378634,2
73,7378639,1
74,7378639,2
76,7378643,1
64,7378643,2
60,7378644,1
72,7378645,1
67,7378649,5
60,7378651,1
66,7378652,1
92,7378652,2
60,7378652,3
77,7378653,1
75,7378654,1
81,7378654,2
77,7378654,3
84,7378654,4
69,7378655,1
82,7378658,1
71,7378658,2
65,7378661,1
65,7378668,1
63,7378668,2
62,7378674,1
68,7378674,2
78,7378675,1
75,7378675,2
85,7378677,3
60,7378684,2
85,7378690,2
71,7378700,1
71,7378702,4
79,7378705,1
60,7378706,2
93,7378707,1
62,7378709,1
65,7378710,1
65,7378712,1
64,7378712,2
72,7378713,1
70,7378713,2
63,7378717,1
60,7378717,2
75,7378719,1
62,7378719,2
72,7378724,1
61,7378725,1
66,7378726,1
68,7378731,1
74,7378732,1
73,7378732,2
68,7378733,1
60,7378733,2
70,7378735,1
63,7378736,1
65,7378736,2
65,7378737,1
84,7378737,4
68,7378738,1
60,7378738,2
61,7378739,2
72,7378741,1
63,7378744,1
64,7378746,1
76,7378747,1
75,7378748,1
72,7378748,3
69,7378751,1
67,7378752,1
66,7378752,2
81,7378754,1
80,7378754,2
93,7378755,1
90,7378755,2
67,7378760,1
77,7378763,1
63,7378763,4
68,7378765,1
80,7378767,1
61,7378769,1
62,7378770,2
68,7378771,1
76,7378772,4
60,7378775,1
62,7378775,3
67,7378776,1
83,7378780,5
74,7378781,1
78,7378789,1
61,7378789,2
65,7378790,1
81,7378790,2
79,7378791,1
64,7378792,1
68,7378792,2
75,7378792,3
65,7378793,1
60,7378794,1
62,7378795,1
64,7378796,1
90,7378796,6
69,7378797,1
95,7378799,1
86,7378799,2
65,7378799,3
66,7378800,1
68,7378800,2
79,7378804,1
61,7378805,1
66,7378810,1
80,7378810,2
64,7378811,4
60,7378813,1
75,7378816,2
70,7378818,1
68,7378818,2
72,7378818,3
65,7378828,1
73,7378831,1
62,7378831,2
64,7378833,1
64,7378833,2
62,7378836,1
70,7378839,1
81,7378841,1
71,7378841,2
61,7378842,2
75,7378843,1
60,7378845,1
65,7378846,1
72,7378850,1
61,7378852,2
78,7378853,1
68,7378858,1
62,7378859,2
76,7378861,1
61,7378863,1
63,7378863,2
84,7378870,1
64,7378870,2
60,7378874,1
75,7378874,2
73,7378877,1
73,7378877,2
61,7378878,1
79,7378879,1
71,7378879,2
60,7378890,1
60,7378894,1
84,7378894,3
64,7378900,1
63,7378900,2
87,7378902,2
80,7378902,3
67,7378902,4
79,7378905,1
83,7378905,2
64,7378908,1
65,7378908,2
63,7378911,1
64,7378916,1
72,7378917,1
86,7378921,1
60,7378922,1
69,7378935,1
73,7378935,2
66,7378947,1
64,7378951,1
69,7378951,2
62,7378952,1
80,7378956,1
69,7378956,2
64,7378958,3
72,7378961,1
70,7378962,1
63,7378962,2
64,7378963,1
78,7378965,1
86,7378966,1
73,7378966,2
77,7378967,1
61,7378970,1
67,7378972,1
60,7378974,1
63,7378975,1
70,7378976,1
71,7378977,1
64,7378978,1
66,7378986,4
90,7378989,1
67,7378989,2
65,7378990,1
77,7378990,3
64,7378995,1
60,7378995,2
69,7378997,2
78,7378998,3
61,7378999,1
76,7378999,2
82,7379001,1
88,7379004,1
81,7379006,1
60,7379006,2
81,7379007,1
60,7379010,1
64,7379010,2
85,7379010,4
71,7379015,1
78,7379017,1
73,7379021,1
66,7379023,1
63,7379025,1
74,7379030,1
60,7379036,1
62,7379051,1
63,7379054,1
67,7379056,1
63,7379056,2
90,7379057,1
71,7379057,2
69,7379057,3
61,7379059,1
65,7379060,1
67,7379062,1
64,7379075,1
78,7379077,1
78,7379079,1
69,7379083,1
70,7379083,2
84,7379085,1
77,7379087,1
64,7379088,1
72,7379089,1
63,7379090,1
63,7379099,1
71,7379099,2
60,7379100,1
60,7379100,2
71,7379102,5
80,7379104,1
84,7379105,1
67,7379105,2
64,7379107,1
63,7379111,2
72,7379124,1
63,7379125,1
63,7379126,1
67,7379128,1
73,7379128,2
60,7379133,1
61,7379136,1
64,7379144,1
64,7379145,1
63,7379147,2
88,7379151,1
62,7379152,1
75,7379153,1
66,7379154,1
64,7379154,2
61,7379155,2
74,7379158,1
72,7379160,1
70,7379164,1
79,7379164,2
66,7379169,1
87,7379171,5
68,7379176,1
68,7379182,1
65,7379182,2
60,7379184,1
69,7379195,1
66,7379195,2
77,7379197,1
70,7379197,2
62,7379200,1
85,7379201,2
87,7379204,2
65,7379206,1
66,7379206,2
68,7379208,1
60,7379215,1
70,7379222,1
67,7379222,2
75,7379244,1
62,7379244,2
79,7379246,1
79,7379246,2
72,7379247,1
61,7379248,1
79,7379252,1
74,7379253,3
62,7379254,1
62,7379254,2
74,7379255,1
66,7379257,1
84,7379259,1
71,7379261,1
60,7379264,1
61,7379265,1
68,7379266,1
62,7379267,1
69,7379274,1
85,7379275,1
64,7379275,2
69,7379276,1
67,7379276,2
67,7379277,1
74,7379277,2
60,7379293,1
74,7379297,1
66,7379299,1
66,7379299,2
74,7379303,1
81,7379314,1
60,7379316,1
64,7379316,2
60,7379317,1
80,7379319,1
78,7379321,1
67,7379328,1
60,7379341,1
63,7379343,7
66,7379364,1
62,7379369,1
61,7379369,2
85,7379372,1
82,7379372,2
70,7379373,1
67,7379373,2
65,7379380,1
72,7379383,1
72,7379385,1
74,7379385,2
70,7379386,5
68,7379388,1
65,7379388,2
63,7379389,1
61,7379391,1
71,7379392,4
77,7379398,1
70,7379398,2
75,7379399,1
74,7379402,1
83,7379402,2
78,7379404,1
73,7379404,2
79,7379405,1
62,7379405,2
90,7379409,5
69,7379411,1
61,7379412,1
63,7379420,1
82,7379421,1
81,7379421,2
62,7379422,1
61,7379422,2
73,7379423,4
77,7379425,1
67,7379425,2
66,7379426,1
73,7379428,1
64,7379429,1
72,7379430,1
71,7379430,2
67,7379431,1
69,7379431,2
89,7379434,1
62,7379434,2
84,7379438,1
60,7379438,2
64,7379439,1
68,7379441,1
62,7379441,2
66,7379447,1
94,7379447,2
63,7379450,1
63,7379451,1
62,7379452,2
98,7379453,3
73,7379455,1
60,7379455,2
66,7379457,1
71,7379458,1
73,7379458,2
73,7379459,1
73,7379460,1
70,7379462,1
61,7379468,1
63,7379469,1
79,7379469,2
87,7379471,1
77,7379473,1
87,7379473,2
76,7379476,1
73,7379488,1
81,7379505,4
73,7379510,1
69,7379510,2
61,7379511,1
66,7379516,1
92,7379516,2
95,7379517,1
64,7379517,2
68,7379519,1
91,7379519,4
73,7379521,1
74,7379521,2
81,7379524,1
91,7379524,7
61,7379525,1
60,7379526,2
63,7379529,1
66,7379532,1
64,7379532,2
84,7379533,2
67,7379534,1
80,7379534,2
83,7379536,1
61,7379538,1
73,7379538,2
98,7379538,3
67,7379541,1
61,7379546,1
76,7379547,1
68,7379551,1
87,7379554,1
80,7379556,1
63,7379560,1
67,7379560,2
60,7379569,1
68,7379574,2
64,7379577,1
67,7379579,1
71,7379580,1
72,7379580,2
67,7379585,1
66,7379588,1
66,7379590,1
84,7379591,2
61,7379594,1
66,7379598,1
65,7379598,2
77,7379599,1
74,7379599,2
65,7379600,1
62,7379600,2
82,7379600,3
71,7379601,5
66,7379602,3
68,7379603,1
71,7379603,2
65,7379603,3
63,7379604,1
68,7379606,1
75,7379608,1
74,7379609,3
66,7379611,1
61,7379615,1
64,7379616,1
74,7379617,1
67,7379617,2
70,7379620,1
61,7379620,2
69,7379621,1
64,7379624,1
75,7379625,1
60,7379626,2
86,7379644,1
73,7379644,2
70,7379651,1
92,7379654,3
67,7379654,4
62,7379655,1
68,7379655,2
69,7379662,1
63,7379662,2
77,7379664,1
80,7379665,1
71,7379670,2
61,7379675,1
65,7379678,1
70,7379682,1
65,7379683,1
64,7379688,2
66,7379695,1
67,7379700,2
73,7379701,1
76,7379702,1
67,7379705,1
79,7379711,1
75,7379712,1
76,7379713,1
77,7379719,1
77,7379719,2
63,7379720,1
81,7379723,10
62,7379724,1
60,7379724,2
85,7379726,4
60,7379732,4
60,7379733,1
64,7379733,2
69,7379738,1
73,7379740,5
61,7379743,1
85,7379748,1
74,7379749,1
72,7379749,2
65,7379754,1
81,7379763,1
79,7379763,2
73,7379769,6
93,7379772,3
74,7379773,1
69,7379773,2
71,7379777,1
69,7379791,1
65,7379793,1
71,7379797,1
66,7379804,2
66,7379806,1
67,7379812,1
68,7379812,2
64,7379815,1
75,7379816,4
82,7379817,1
80,7379818,1
73,7379819,1
70,7379819,2
79,7379820,1
84,7379820,2
79,7379821,1
76,7379821,2
68,7379822,1
70,7379822,2
65,7379823,1
84,7379823,2
86,7379826,6
71,7379826,7
84,7379828,1
81,7379830,1
79,7379830,2
67,7379837,1
72,7379837,2
82,7379840,1
70,7379849,1
74,7379849,2
70,7379850,1
60,7379850,2
60,7379855,1
81,7379857,4
74,7379863,1
67,7379863,2
62,7379865,1
67,7379867,1
62,7379867,2
85,7379868,1
78,7379871,1
68,7379873,1
63,7379873,2
96,7379873,3
73,7379873,4
63,7379875,6
79,7379877,1
88,7379880,1
83,7379880,2
62,7379881,1
61,7379888,2
69,7379889,3
91,7379894,1
84,7379894,2
74,7379897,1
73,7379897,2
73,7379903,1
65,7379912,1
69,7379925,1
99,7379925,3
87,7379931,1
62,7379934,1
70,7379938,1
63,7379939,1
60,7379939,2
64,7379940,1
66,7379940,2
61,7379941,1
66,7379943,1
71,7379945,1
64,7379948,1
60,7379948,2
61,7379950,1
62,7379952,1
62,7379961,1
60,7379961,2
87,7379965,2
69,7379971,1
74,7379972,1
81,7379973,1
73,7379973,2
76,7379975,1
63,7379977,1
79,7379982,1
77,7379982,2
78,7379983,1
67,7379985,1
62,7379985,2
93,7379986,1
90,7379988,1
87,7379991,1
60,7380000,1
62,7380003,1
70,7380008,1
71,7380008,2
61,7380010,2
65,7380020,1
76,7380021,1
88,7380021,2
75,7380022,1
64,7380022,2
63,7380024,1
62,7380026,2
64,7380029,1
61,7380031,1
69,7380037,1
71,7380047,1
91,7380050,1
76,7380052,1
86,7380054,1
73,7380069,1
70,7380070,5
66,7380071,1
79,7380081,1
69,7380081,2
61,7380086,1
84,7380086,3
85,7380098,1
68,7380110,1
89,7380112,1
64,7380114,1
65,7380114,2
78,7380118,2
68,7380124,1
62,7380124,2
61,7380130,1
72,7380132,1
64,7380132,2
78,7380144,1
80,7380144,2
60,7380149,2
63,7380159,1
61,7380159,2
64,7380160,1
61,7380160,2
65,7380162,1
63,7380165,1
60,7380165,2
63,7380174,1
60,7380174,2
70,7380181,1
74,7380203,1
68,7380211,1
68,7380213,1
96,7380216,1
68,7380219,1
67,7380221,1
72,7380221,2
72,7380222,1
72,7380225,1
64,7380231,1
75,7380234,1
80,7380243,1
62,7380244,1
67,7380244,2
62,7380260,1
70,7380260,2
88,7380262,1
62,7380263,1
68,7380269,4
62,7380270,1
65,7380282,1
63,7380282,2
89,7380282,4
60,7380286,1
62,7380301,1
66,7380330,1
65,7380330,2
70,7380331,1
74,7380331,2
60,7380332,1
83,7380335,3
74,7380341,1
64,7380342,1
63,7380352,1
61,7380352,2
83,7380366,1
64,7380367,6
67,7380372,1
71,7380373,1
76,7380375,1
82,7380375,2
82,7380380,1
66,7380387,1
64,7380388,1
70,7380390,1
81,7380392,1
74,7380399,1
70,7380400,1
60,7380410,6
62,7380413,2
63,7380423,1
79,7380427,1
85,7380431,1
63,7380431,2
86,7380432,3
73,7380437,1
72,7380437,2
66,7380444,1
70,7380446,1
61,7380448,1
66,7380448,2
68,7380449,1
70,7380450,1
64,7380450,2
77,7380451,1
79,7380453,8
74,7380454,2
70,7380456,1
74,7380466,1
72,7380467,1
66,7380470,1
79,7380474,1
90,7380475,1
80,7380476,1
71,7380476,2
71,7380478,1
68,7380478,2
87,7380481,2
87,7380482,1
76,7380482,2
81,7380485,1
64,7380486,1
72,7380492,7
72,7380492,8
72,7380493,1
68,7380502,1
71,7380513,1
68,7380514,3
74,7380530,1
68,7380530,2
70,7380533,1
67,7380552,1
66,7380552,2
67,7380558,2
65,7380565,1
67,7380575,1
72,7380576,1
65,7380576,2
73,7380577,1
60,7380591,2
60,7380605,1
62,7380610,1
68,7380622,1
63,7380634,1
69,7380638,1
85,7380647,1
82,7380672,2
66,7380678,1
85,7380679,1
60,7380697,1
60,7380700,1
65,7380702,1
76,7380714,1
68,7380722,1
62,7380725,1
60,7380731,1
76,7380733,1
72,7380737,1
73,7380737,2
69,7380740,1
64,7380740,2
77,7380741,1
82,7380743,2
71,7380745,1
60,7380745,2
60,7380750,1
68,7380753,1
67,7380755,1
68,7380755,2
73,7380755,3
77,7380758,1
67,7380758,2
63,7380760,1
68,7380760,2
84,7380762,5
73,7380768,1
62,7380769,2
66,7380774,1
61,7380776,1
63,7380778,1
73,7380779,1
63,7380779,2
73,7380780,1
68,7380780,2
63,7380782,1
75,7380784,1
69,7380791,1
65,7380791,2
64,7380801,1
63,7380803,1
64,7380803,2
73,7380814,1
76,7380820,1
80,7380824,1
66,7380835,1
70,7380843,1
67,7380844,2
80,7380868,1
62,7380868,2
69,7380871,1
68,7380874,1
64,7380884,1
66,7380887,1
69,7380887,2
67,7380888,1
67,7380888,2
62,7380895,1
60,7380895,2
71,7380896,3
74,7380896,4
64,7380906,1
68,7380912,1
72,7380916,1
60,7380935,2
66,7380941,1
61,7380947,1
63,7380947,2
71,7380952,1
78,7380953,1
100,7380959,2
69,7380996,3
94,7380997,1
79,7380998,1
60,7380998,2
70,7381004,6
68,7381033,1
61,7381035,1
71,7381038,1
75,7381040,1
62,7381041,1
61,7381041,2
63,7381046,1
63,7381046,2
73,7381048,1
63,7381053,1
60,7381057,2
61,7381067,1
60,7381067,2
75,7381068,1
67,7381068,2
61,7381073,1
62,7381089,1
62,7381094,1
74,7381099,1
62,7381102,1
63,7381109,1
65,7381109,2
78,7381120,1
75,7381125,1
72,7381126,1
68,7381127,1
61,7381128,1
68,7381128,2
60,7381135,1
63,7381137,1
61,7381141,1
67,7381144,1
61,7381144,2
66,7381144,4
65,7381151,2
66,7381153,1
69,7381154,2
75,7381155,1
69,7381157,1
60,7381158,4
65,7381159,1
65,7381162,1
61,7381165,1
67,7381174,1
72,7381187,1
76,7381190,1
63,7381198,1
65,7381201,5
77,7381208,2
62,7381210,4
71,7381214,1
61,7381216,1
79,7381221,1
77,7381221,2
63,7381223,1
82,7381265,1
60,7381265,2
62,7381272,1
73,7381275,1
64,7381285,1
82,7381301,1
74,7381301,2
62,7381303,1
72,7381307,1
68,7381313,1
71,7381317,2
60,7381325,2
65,7381327,1
62,7381327,2
71,7381328,1
73,7381336,1
63,7381336,2
65,7381341,1
62,7381341,2
77,7381365,1
86,7381365,2
69,7381374,1
60,7381378,1
69,7381387,1
66,7381388,1
74,7381399,1
82,7381399,3
72,7381407,1
79,7381408,1
68,7381410,1
81,7381411,1
67,7381413,1
79,7381413,2
78,7381415,1
80,7381416,1
80,7381417,1
87,7381420,1
61,7381420,2
63,7381427,1
66,7381431,1
74,7381434,1
60,7381435,1
61,7381441,2
72,7381442,1
61,7381442,2
70,7381451,1
63,7381451,2
67,7381453,1
60,7381454,2
67,7381455,1
60,7381455,2
62,7381457,1
68,7381458,1
61,7381458,2
66,7381463,7
82,7381463,8
78,7381467,1
80,7381467,2
68,7381473,1
74,7381475,1
71,7381475,2
63,7381477,1
71,7381484,1
64,7381488,1
62,7381493,1
64,7381498,1
60,7381499,1
66,7381503,1
67,7381503,2
70,7381521,1
69,7381521,2
65,7381523,1
60,7381523,2
74,7381525,1
67,7381525,2
63,7381529,1
64,7381545,2
62,7381546,1
71,7381558,1
80,7381568,1
62,7381571,2
75,7381574,1
70,7381575,1
61,7381575,2
61,7381592,1
65,7381592,2
65,7381596,1
60,7381596,2
73,7381597,1
67,7381597,2
67,7381599,1
64,7381599,2
77,7381602,1
79,7381602,2
79,7381604,1
68,7381604,2
69,7381608,2
62,7381609,1
68,7381615,1
68,7381615,2
75,7381617,1
70,7381617,2
63,7381618,1
60,7381618,2
73,7381621,1
65,7381623,5
70,7381627,1
75,7381635,6
63,7381648,1
62,7381648,2
62,7381659,1
69,7381660,1
60,7381660,2
73,7381662,1
65,7381662,2
79,7381665,1
79,7381667,2
60,7381670,1
65,7381683,1
89,7381684,5
83,7381684,6
66,7381686,1
76,7381687,1
80,7381696,1
76,7381696,2
73,7381705,4
61,7381709,1
70,7381714,1
68,7381717,3
78,7381722,2
77,7381729,1
85,7381732,5
64,7381733,1
77,7381734,1
69,7381738,1
68,7381738,2
67,7381739,1
72,7381739,2
82,7381741,1
71,7381743,1
75,7381743,2
92,7381745,1
60,7381745,2
69,7381764,1
69,7381766,2
73,7381773,1
80,7381773,2
84,7381776,1
90,7381776,2
74,7381784,1
64,7381784,2
61,7381787,4
61,7381793,1
65,7381802,1
72,7381807,1
70,7381810,1
67,7381810,2
70,7381811,1
63,7381811,2
66,7381816,1
65,7381816,2
86,7381817,1
64,7381818,1
60,7381818,2
69,7381820,1
62,7381821,1
64,7381848,1
67,7381849,1
67,7381849,2
63,7381857,1
64,7381859,1
80,7381860,1
72,7381860,2
70,7381862,1
66,7381864,1
75,7381866,3
67,7381868,1
67,7381868,2
83,7381870,4
68,7381871,7
63,7381872,1
75,7381874,2
86,7381875,1
61,7381875,2
64,7381877,1
64,7381880,1
63,7381880,2
64,7381882,4
66,7381891,1
75,7381893,1
82,7381893,2
68,7381896,1
81,7381897,1
68,7381898,1
70,7381898,2
65,7381900,1
78,7381903,1
73,7381903,2
82,7381905,4
87,7381906,1
83,7381906,2
75,7381910,3
78,7381911,1
81,7381911,2
61,7381911,3
83,7381922,1
62,7381923,2
61,7381948,1
61,7381968,1
69,7381976,1
70,7381976,2
62,7381978,1
66,7381978,2
72,7381985,1
74,7381985,2
75,7382000,2
64,7382000,3
80,7382002,1
78,7382002,2
68,7382005,1
64,7382005,2
62,7382006,2
67,7382008,1
83,7382008,2
70,7382008,3
86,7382009,1
62,7382009,2
68,7382010,1
82,7382010,2
85,7382010,3
73,7382014,2
67,7382015,1
64,7382015,2
70,7382016,1
65,7382017,1
64,7382022,2
87,7382022,3
80,7382023,1
72,7382023,2
78,7382024,1
65,7382024,2
60,7382026,1
76,7382027,1
82,7382030,1
83,7382031,1
67,7382036,1
65,7382036,2
68,7382036,3
61,7382037,1
66,7382039,1
84,7382040,1
80,7382043,1
73,7382046,1
66,7382046,2
87,7382047,1
63,7382047,2
61,7382047,3
65,7382048,4
89,7382049,1
82,7382049,2
78,7382050,1
75,7382050,2
70,7382050,3
62,7382052,1
63,7382058,1
61,7382058,2
61,7382063,1
60,7382066,1
74,7382067,1
65,7382067,2
81,7382068,1
74,7382068,2
62,7382069,1
63,7382070,1
85,7382072,1
72,7382072,2
72,7382073,1
64,7382075,1
89,7382075,5
65,7382081,1
67,7382085,1
69,7382087,1
77,7382087,2
72,7382091,1
60,7382093,1
63,7382104,1
63,7382104,2
91,7382104,3
74,7382105,1
65,7382105,2
66,7382114,1
62,7382114,2
67,7382119,1
75,7382121,1
60,7382121,2
69,7382124,1
72,7382127,1
78,7382130,1
64,7382135,1
71,7382137,1
69,7382137,2
73,7382137,3
65,7382139,1
66,7382139,2
86,7382140,4
76,7382142,1
67,7382142,2
72,7382143,2
85,7382145,1
81,7382145,2
64,7382146,1
60,7382146,2
63,7382147,1
62,7382147,2
80,7382151,2
72,7382151,3
66,7382155,7
79,7382157,6
65,7382159,1
62,7382159,2
60,7382159,3
69,7382172,4
74,7382175,2
74,7382180,1
68,7382185,1
88,7382185,2
81,7382187,1
79,7382187,2
74,7382191,1
66,7382198,1
64,7382198,2
67,7382207,1
60,7382208,1
72,7382210,3
62,7382215,1
77,7382217,1
90,7382221,3
79,7382229,2
76,7382239,1
67,7382242,1
60,7382246,1
63,7382246,2
62,7382250,1
84,7382254,1
67,7382254,2
60,7382256,1
66,7382257,1
67,7382257,2
65,7382262,1
86,7382267,5
80,7382267,6
66,7382271,1
66,7382273,1
61,7382273,2
66,7382274,1
63,7382274,2
63,7382277,1
80,7382278,1
81,7382278,2
66,7382279,4
63,7382281,1
66,7382283,1
62,7382283,2
64,7382284,1
77,7382284,2
63,7382284,3
66,7382285,2
88,7382290,3
78,7382321,3
83,7382322,1
74,7382324,1
82,7382327,2
78,7382330,6
77,7382330,7
62,7382336,1
79,7382338,3
62,7382344,1
85,7382345,1
60,7382350,1
82,7382351,1
77,7382351,2
69,7382357,1
71,7382365,1
71,7382365,2
69,7382375,1
83,7382384,1
83,7382384,2
61,7382391,1
61,7382396,1
69,7382402,1
64,7382403,1
63,7382409,1
65,7382409,2
63,7382416,1
69,7382419,1
73,7382422,1
79,7382505,1
85,7382521,1
82,7382522,1
71,7382522,2
69,7382528,4
63,7382535,1
66,7382535,2
68,7382539,2
62,7382542,1
67,7382545,1
62,7382551,1
71,7382558,1
62,7382562,2
78,7382565,1
63,7382566,1
67,7382573,1
63,7382582,1
78,7382585,1
77,7382585,2
62,7382590,1
87,7382590,4
70,7382595,1
64,7382597,1
64,7382597,2
82,7382597,4
61,7382600,1
68,7382608,1
60,7382608,2
83,7382613,1
66,7382618,1
60,7382622,1
70,7382623,1
60,7382628,1
63,7382638,1
60,7382638,2
64,7382641,2
68,7382642,1
70,7382642,2
85,7382650,1
61,7382652,1
70,7382654,2
62,7382655,1
72,7382657,1
62,7382657,2
72,7382660,1
62,7382660,2
77,7382661,4
60,7382663,1
66,7382664,2
61,7382666,1
62,7382679,1
66,7382680,1
68,7382681,1
63,7382682,1
79,7382684,1
81,7382692,1
61,7382692,2
79,7382694,1
67,7382699,1
63,7382707,1
67,7382709,1
73,7382712,1
73,7382712,5
62,7382713,4
60,7382718,1
76,7382718,2
68,7382720,6
72,7382720,7
65,7382722,1
60,7382722,2
74,7382727,1
65,7382731,1
63,7382734,1
62,7382735,1
66,7382737,1
64,7382741,1
65,7382743,1
64,7382743,2
63,7382746,1
61,7382749,1
70,7382752,1
75,7382754,4
80,7382756,3
72,7382758,1
64,7382771,1
66,7382774,1
60,7382802,1
70,7382812,1
62,7382823,2
68,7382826,1
97,7382826,3
76,7382827,1
77,7382827,2
65,7382828,1
65,7382828,2
81,7382831,1
89,7382832,4
69,7382834,1
66,7382834,2
66,7382835,1
66,7382836,2
78,7382839,1
63,7382839,2
84,7382840,1
63,7382850,1
68,7382864,1
64,7382864,2
81,7382870,1
67,7382872,1
68,7382874,1
71,7382876,2
61,7382879,1
68,7382879,2
61,7382880,2
60,7382882,1
67,7382882,2
63,7382891,1
67,7382891,2
64,7382893,1
67,7382894,1
68,7382903,1
67,7382903,2
61,7382904,1
86,7382904,5
83,7382904,6
83,7382906,1
73,7382912,1
67,7382912,2
64,7382921,1
70,7382921,2
71,7382929,1
84,7382930,3
71,7382935,1
63,7382939,1
61,7382947,1
71,7382955,1
88,7382958,1
88,7382961,1
63,7382966,1
73,7382969,1
62,7382982,1
79,7382985,1
64,7382985,2
60,7382990,1
65,7382992,1
69,7382992,2
72,7382995,1
72,7382995,2
81,7382998,1
86,7382998,2
67,7383004,1
70,7383011,1
61,7383013,1
62,7383019,1
65,7383020,1
60,7383027,1
62,7383029,2
60,7383035,1
79,7383036,1
64,7383039,1
69,7383044,1
80,7383046,1
76,7383048,1
70,7383048,2
60,7383054,1
63,7383055,1
73,7383056,1
67,7383056,2
60,7383068,1
65,7383072,2
63,7383073,1
62,7383073,2
81,7383075,1
65,7383091,2
63,7383094,1
71,7383098,1
67,7383098,2
64,7383110,1
67,7383110,7
68,7383111,1
63,7383111,2
63,7383116,1
66,7383117,1
79,7383117,2
69,7383121,1
69,7383122,1
75,7383133,4
60,7383134,1
97,7383134,2
95,7383134,4
88,7383138,2
79,7383139,1
78,7383141,1
60,7383142,1
64,7383142,2
63,7383143,1
63,7383143,2
63,7383145,2
80,7383147,1
70,7383147,2
60,7383149,1
75,7383151,1
72,7383152,1
71,7383152,2
60,7383153,1
62,7383159,1
60,7383163,1
60,7383164,1
61,7383167,5
65,7383188,1
65,7383189,1
66,7383200,1
60,7383200,2
60,7383201,1
66,7383208,1
77,7383209,4
63,7383212,1
60,7383214,1
66,7383214,2
70,7383218,1
70,7383221,1
67,7383221,2
75,7383222,1
63,7383223,2
60,7383225,1
76,7383236,1
68,7383236,2
64,7383236,5
73,7383237,1
68,7383237,2
75,7383241,1
69,7383241,2
72,7383243,1
61,7383244,1
63,7383245,1
62,7383245,2
82,7383255,2
76,7383255,3
72,7383283,6
62,7383284,1
62,7383284,5
62,7383285,1
63,7383286,1
91,7383301,5
86,7383305,2
70,7383306,1
63,7383307,5
73,7383311,1
66,7383315,1
63,7383315,2
61,7383318,1
83,7383318,3
60,7383338,1
79,7383338,6
