"P6040","DIRECTORIO","SECUENCIA_ENCUESTA"
12,7389056,4
6,7389056,5
8,7389057,4
6,7389058,3
2,7389058,4
1,7389058,5
11,7389060,3
10,7389060,4
7,7389060,5
2,7389067,3
2,7389067,4
9,7389069,3
6,7389069,4
4,7389069,5
2,7389071,3
10,7389073,5
6,7389073,6
9,7389075,4
6,7389075,5
3,7389075,6
6,7389077,2
0,7389077,3
9,7389077,5
3,7389077,6
10,7389094,3
7,7389094,4
6,7389094,5
5,7389099,3
3,7389099,4
4,7389100,5
12,7389103,3
4,7389103,4
6,7389107,3
2,7389107,4
3,7389108,2
11,7389109,3
11,7389113,5
8,7389115,6
5,7389118,4
6,7389121,4
4,7389122,4
2,7389124,3
12,7389125,3
9,7389128,3
5,7389131,3
7,7389132,3
3,7389132,4
0,7389132,5
8,7389137,4
3,7389137,6
2,7389141,3
6,7389142,3
4,7389142,4
8,7389146,3
2,7389146,4
2,7389148,3
9,7389149,4
10,7389150,7
10,7389151,3
7,7389151,4
7,7389153,3
4,7389153,4
0,7389153,5
10,7389154,4
6,7389155,4
2,7389158,2
5,7389159,3
2,7389160,4
6,7389164,4
2,7389164,5
5,7389165,3
3,7389165,4
3,7389165,5
12,7389166,5
9,7389167,4
7,7389167,5
7,7389168,5
4,7389171,2
2,7389171,3
11,7389173,4
7,7389173,5
8,7389174,3
4,7389174,4
1,7389174,5
3,7389178,6
10,7389180,4
2,7389188,3
6,7389189,2
4,7389189,3
8,7389192,5
4,7389199,4
9,7389202,3
9,7389203,4
6,7389203,5
11,7389206,4
7,7389209,5
11,7389210,5
7,7389210,6
5,7389213,5
4,7389215,3
11,7389217,4
6,7389218,4
10,7389220,3
8,7389220,4
6,7389220,5
11,7389220,3
8,7389220,4
0,7389221,4
6,7389225,3
1,7389225,4
12,7389226,4
3,7389226,5
11,7389229,3
8,7389229,4
8,7389234,3
2,7389235,3
1,7389235,4
12,7389244,4
0,7389244,7
9,7389244,8
10,7389246,3
10,7389246,4
2,7389246,5
4,7389247,3
1,7389247,4
4,7389250,4
8,7389251,3
0,7389251,4
6,7389258,4
7,7389260,3
4,7389260,4
10,7389263,3
10,7389263,4
12,7389265,4
3,7389265,5
5,7389268,3
2,7389268,4
0,7389268,5
3,7389271,3
11,7389274,4
5,7389274,5
10,7389277,3
8,7389277,4
10,7389279,3
2,7389279,4
9,7389306,3
4,7389313,3
10,7389322,2
7,7389322,3
5,7389322,4
3,7389322,5
7,7389322,7
0,7389322,8
5,7389327,6
3,7389327,7
6,7389339,2
4,7389350,3
7,7389357,3
8,7389358,3
2,7389358,4
6,7389363,3
6,7389366,3
1,7389366,4
2,7389376,6
11,7389378,3
6,7389379,4
11,7389385,3
6,7389389,2
2,7389389,3
7,7389391,4
5,7389398,6
8,7389399,5
10,7389403,2
11,7389413,3
3,7389414,3
0,7389414,4
0,7389414,7
2,7389414,10
0,7389414,11
9,7389421,3
6,7389421,4
4,7389421,5
4,7389423,4
3,7389423,5
1,7389424,3
6,7389425,3
0,7389425,4
12,7389429,2
10,7389432,2
9,7389432,3
9,7389433,2
1,7389436,3
7,7389446,4
7,7389451,3
5,7389451,4
3,7389451,5
0,7389451,6
0,7389452,3
11,7389466,3
7,7389466,4
2,7389471,6
2,7389475,4
0,7389477,3
8,7389479,3
4,7389483,5
10,7389485,4
12,7389487,3
7,7389487,4
1,7389487,5
0,7389490,6
0,7389492,3
11,7389495,4
9,7389495,5
4,7389498,2
10,7389500,3
11,7389500,6
11,7389502,3
7,7389512,2
7,7389518,3
8,7389519,3
12,7389544,3
1,7389548,3
2,7389557,4
7,7389562,3
8,7389565,5
10,7389571,3
6,7389571,4
2,7389571,5
10,7389573,4
8,7389573,5
2,7389573,6
1,7389582,3
4,7389584,3
0,7389584,4
5,7389587,3
12,7389588,3
10,7389588,4
5,7389588,5
8,7389590,3
10,7389597,3
12,7389604,3
9,7389604,4
7,7389604,5
2,7389604,6
11,7389610,3
11,7389616,2
8,7389616,3
7,7389616,4
6,7389617,3
11,7389618,4
8,7389621,3
2,7389623,5
10,7389624,2
10,7389624,3
7,7389625,3
2,7389625,4
12,7389636,3
8,7389636,4
6,7389638,3
5,7389647,4
8,7389649,3
2,7389649,4
12,7389650,3
11,7389650,4
1,7389654,3
2,7389655,3
0,7389655,4
1,7389658,3
7,7389665,2
0,7389666,3
12,7389678,6
6,7389678,7
3,7389682,3
4,7389686,3
8,7389689,2
2,7389689,3
3,7389691,6
8,7389696,2
7,7389696,3
12,7389697,3
2,7389697,4
9,7389698,3
4,7389698,4
0,7389698,5
7,7389699,4
9,7389701,3
2,7389701,4
12,7389708,3
12,7389712,3
7,7389712,4
2,7389712,5
8,7389713,2
5,7389713,3
10,7389718,4
2,7389720,3
9,7389721,4
12,7389722,3
7,7389724,3
2,7389724,4
6,7389734,3
9,7389734,4
12,7389735,2
10,7389736,3
4,7389736,4
12,7389737,2
11,7389738,3
12,7389740,3
7,7389744,2
11,7389744,3
5,7389745,4
11,7389746,5
7,7389747,3
7,7389748,3
5,7389749,4
0,7389749,5
10,7389751,5
8,7389753,4
1,7389763,3
12,7389766,4
9,7389766,5
7,7389766,6
3,7389766,7
0,7389766,8
12,7389769,3
10,7389780,2
3,7389780,3
10,7389781,4
12,7389786,4
5,7389787,4
2,7389787,5
12,7389788,5
8,7389791,3
3,7389792,3
8,7389793,5
5,7389793,6
11,7389796,5
6,7389797,5
4,7389800,3
4,7389800,4
12,7389810,5
1,7389814,3
5,7389817,4
7,7389819,4
6,7389820,3
3,7389820,4
1,7389820,7
9,7389822,5
1,7389823,3
8,7389825,5
7,7389825,6
0,7389825,8
10,7389836,3
12,7389837,3
3,7389838,4
5,7389852,4
5,7389855,3
11,7389858,3
7,7389858,4
1,7389860,4
2,7389861,2
11,7389875,3
0,7389878,3
10,7389879,2
3,7389879,3
12,7389882,3
10,7389882,4
11,7389883,3
0,7389885,3
12,7389886,4
12,7389886,5
11,7389890,4
7,7389890,5
4,7389892,2
12,7389895,4
9,7389895,5
0,7389900,3
8,7389904,2
10,7389905,4
3,7389907,3
0,7389907,4
11,7389913,3
7,7389915,4
4,7389915,5
6,7389917,3
2,7389917,4
3,7389921,3
1,7389921,4
3,7389922,4
3,7389927,3
11,7389928,2
11,7389929,3
6,7389953,2
3,7389953,3
10,7389968,2
7,7389969,3
2,7389974,2
10,7389976,2
2,7389994,3
12,7389997,2
4,7389997,3
5,7389998,3
4,7390000,3
10,7390006,4
2,7390008,2
10,7390010,3
11,7390013,2
4,7390014,2
3,7390018,2
3,7390023,2
5,7390023,3
6,7390026,3
12,7390027,2
3,7390030,3
3,7390036,4
12,7390044,2
10,7390044,3
12,7390047,3
11,7390052,2
8,7390052,3
11,7390053,3
8,7390053,4
7,7390054,4
2,7390055,3
1,7390056,3
10,7390063,2
5,7390063,4
5,7390063,5
2,7390063,6
1,7390063,7
0,7390066,3
9,7390068,3
10,7390075,2
12,7390085,4
0,7390085,6
11,7390086,3
10,7390086,4
0,7390086,5
3,7390087,5
10,7390088,3
6,7390088,4
7,7390090,3
12,7390093,3
11,7390093,4
6,7390096,4
2,7390097,5
3,7390099,5
1,7390099,6
5,7390100,3
2,7390100,4
11,7390102,6
9,7390102,7
1,7390104,3
10,7390107,4
9,7390108,2
4,7390113,3
1,7390118,3
1,7390119,3
4,7390120,5
2,7390120,6
9,7390200,3
12,7390206,3
9,7390207,3
7,7390207,4
5,7390207,5
10,7390209,4
8,7390211,4
1,7390214,3
11,7390215,3
7,7390215,4
4,7390215,5
2,7390215,6
3,7390217,6
12,7390218,4
10,7390221,3
10,7390221,4
11,7390223,2
2,7390225,2
5,7390226,2
10,7390229,4
8,7390229,5
6,7390229,6
9,7390230,2
4,7390232,2
10,7390234,5
8,7390234,6
2,7390235,3
2,7390236,4
12,7390237,4
1,7390239,3
12,7390241,4
12,7390246,3
4,7390246,4
8,7390257,2
8,7390258,3
4,7390258,5
8,7390260,3
6,7390260,4
2,7390260,5
10,7390262,2
8,7390262,3
9,7390263,2
12,7390263,3
4,7390266,4
7,7390266,5
1,7390266,6
3,7390358,4
4,7390359,4
6,7390363,4
0,7390364,2
8,7390365,2
12,7390366,3
7,7390366,4
5,7390367,3
2,7390367,4
10,7390368,3
5,7390368,4
11,7390377,2
8,7390377,3
11,7390378,2
9,7390378,3
11,7390380,4
9,7390381,3
1,7390381,4
11,7390383,3
9,7390383,4
3,7390383,5
3,7390383,6
0,7390384,3
9,7390393,2
6,7390393,3
9,7390395,6
11,7390397,4
5,7390397,5
5,7390398,2
0,7390400,5
11,7390402,3
9,7390402,4
5,7390402,5
8,7390403,2
7,7390403,3
1,7390403,4
12,7390405,4
9,7390405,5
12,7390406,3
9,7390406,4
10,7390410,3
3,7390412,2
11,7390413,2
8,7390413,3
2,7390417,2
0,7390420,5
11,7390421,6
6,7390422,3
1,7390422,4
3,7390428,2
6,7390431,2
11,7390432,3
1,7390432,5
5,7390434,4
12,7390437,3
9,7390437,4
12,7390438,3
2,7390440,3
2,7390441,4
9,7390442,3
7,7390445,3
2,7390445,4
12,7390446,2
9,7390446,3
4,7390446,4
4,7390447,2
10,7390448,2
6,7390448,3
1,7390448,4
12,7390451,3
10,7390451,4
8,7390451,5
5,7390451,6
10,7390455,3
12,7390456,3
10,7390456,4
1,7390456,5
3,7390457,2
11,7390458,4
8,7390459,4
7,7390459,5
10,7390460,4
1,7390461,2
3,7390462,2
5,7390463,2
4,7390464,2
8,7390465,3
1,7390465,4
8,7390466,4
1,7390471,3
9,7390475,3
7,7390475,4
4,7390477,2
6,7390485,3
0,7390485,4
10,7390491,3
12,7390500,4
4,7390500,5
12,7390504,3
9,7390504,4
6,7390504,5
0,7390504,6
3,7390505,3
0,7390514,3
12,7390515,3
10,7390515,4
5,7390518,3
12,7390519,3
8,7390519,4
9,7390519,5
0,7390520,3
2,7390523,2
12,7390525,4
9,7390525,5
1,7390526,3
11,7390540,6
7,7390541,3
4,7390541,4
0,7390541,5
6,7390542,5
8,7390545,4
10,7390549,3
8,7390554,5
2,7390555,2
1,7390558,4
0,7390559,3
12,7390564,5
12,7390565,3
0,7390565,4
12,7390569,3
11,7390570,2
3,7390570,3
7,7390571,4
12,7390572,4
12,7390572,5
3,7390575,6
8,7390576,3
4,7390576,4
12,7390580,6
12,7390581,4
9,7390582,2
7,7390582,3
3,7390582,4
12,7390583,2
0,7390584,3
9,7390585,3
7,7390585,4
12,7390588,3
9,7390588,4
5,7390592,2
1,7390592,3
12,7390594,2
6,7390594,3
1,7390594,4
5,7390596,5
11,7390599,4
2,7390599,6
5,7390600,3
10,7390601,2
6,7390601,3
5,7390601,4
2,7390601,5
3,7390604,3
1,7390604,4
11,7390605,4
8,7390605,5
6,7390605,6
4,7390605,7
2,7390605,8
5,7390606,4
3,7390606,5
10,7390608,4
7,7390608,5
4,7390608,6
0,7390608,7
3,7390610,3
1,7390610,4
3,7390614,3
2,7390614,4
3,7390615,2
8,7390616,3
5,7390616,4
2,7390616,5
0,7390616,6
12,7390617,3
9,7390617,4
7,7390617,5
5,7390617,6
2,7390617,7
10,7390618,3
5,7390618,4
3,7390618,5
1,7390618,6
11,7390620,3
8,7390620,4
3,7390620,5
0,7390620,6
10,7390621,3
8,7390621,4
6,7390621,5
4,7390621,6
1,7390621,7
10,7390623,2
8,7390623,3
5,7390623,4
7,7390625,3
5,7390625,4
2,7390625,5
4,7390626,3
10,7390627,4
8,7390627,5
12,7390628,3
10,7390628,4
7,7390628,5
1,7390628,6
9,7390629,4
1,7390630,2
4,7390632,3
2,7390632,4
12,7390633,3
9,7390633,4
4,7390633,5
2,7390633,6
0,7390633,7
11,7390635,2
8,7390635,3
4,7390635,4
6,7390636,4
4,7390636,5
6,7390638,3
5,7390638,4
1,7390638,5
1,7390639,3
12,7390640,5
12,7390641,5
2,7390643,3
6,7390644,3
1,7390644,4
12,7390646,4
10,7390646,5
4,7390647,3
2,7390647,4
11,7390649,4
5,7390652,3
1,7390652,4
4,7390659,2
12,7390660,2
7,7390661,3
9,7390664,4
8,7390665,2
6,7390665,3
9,7390665,7
11,7390666,6
10,7390667,4
2,7390668,3
12,7390668,4
2,7390669,3
12,7390670,3
10,7390670,4
7,7390670,5
3,7390673,3
2,7390674,3
4,7390675,3
0,7390676,5
12,7390678,5
7,7390678,6
6,7390679,5
2,7390681,4
0,7390683,3
3,7390684,2
2,7390686,3
11,7390690,3
9,7390693,4
5,7390694,2
3,7390694,3
0,7390694,4
9,7390705,4
5,7390706,3
12,7390709,3
10,7390709,4
3,7390709,5
7,7390712,2
2,7390712,3
0,7390712,4
12,7390713,4
3,7390713,5
5,7390715,2
8,7390717,3
7,7390717,4
4,7390717,5
4,7390718,2
12,7390719,2
7,7390720,3
3,7390720,4
6,7390726,3
8,7390728,5
11,7390730,4
12,7390731,5
3,7390733,3
2,7390734,3
10,7390735,3
8,7390735,4
2,7390739,3
11,7390741,3
9,7390741,4
1,7390741,5
8,7390743,5
6,7390744,3
7,7390746,3
0,7390746,4
10,7390747,2
11,7390753,4
3,7390753,5
8,7390754,3
5,7390754,4
4,7390756,3
1,7390756,4
11,7390757,2
3,7390757,3
2,7390761,3
5,7390763,3
11,7390771,4
4,7390771,5
2,7390771,6
6,7390773,2
2,7390773,3
12,7390777,2
10,7390777,3
3,7390777,4
4,7390777,5
10,7390778,3
6,7390778,4
2,7390778,5
2,7390780,3
1,7390784,2
4,7390785,2
8,7390787,2
6,7390787,3
9,7390788,3
5,7390788,4
3,7390788,5
2,7390791,3
10,7390792,3
8,7390792,4
5,7390792,5
10,7390794,2
8,7390794,3
4,7390794,4
1,7390794,5
8,7390795,3
6,7390795,4
2,7390795,5
0,7390795,6
11,7390796,3
6,7390796,4
12,7390797,4
9,7390797,5
9,7390799,3
7,7390799,4
5,7390799,5
2,7390799,6
10,7390800,5
12,7390801,3
9,7390801,4
3,7390801,5
9,7390803,3
7,7390803,4
4,7390803,5
2,7390804,3
11,7390805,4
10,7390807,6
6,7390807,7
2,7390807,8
1,7390807,9
6,7390810,3
1,7390810,4
11,7390811,4
7,7390811,5
2,7390812,3
1,7390813,3
5,7390814,3
3,7390814,4
9,7390815,4
0,7390816,3
8,7390817,3
6,7390817,4
3,7390817,5
1,7390817,6
3,7390818,3
1,7390828,3
3,7390842,3
6,7390844,4
9,7390855,3
0,7390855,4
10,7390857,2
10,7390857,3
9,7390861,4
7,7390861,5
1,7390874,4
3,7390887,3
11,7390889,3
7,7390889,4
12,7390890,6
11,7390890,7
10,7390895,3
1,7390901,3
10,7390926,3
8,7390932,3
2,7390932,4
4,7390933,4
2,7390934,3
3,7390937,3
8,7390938,3
2,7390939,4
5,7390944,5
2,7390944,6
1,7390950,3
10,7390968,4
12,7390990,4
11,7390994,6
8,7390994,7
4,7390994,8
11,7390995,3
9,7390995,4
6,7390995,5
6,7390995,8
5,7390995,9
0,7390995,10
10,7390996,5
4,7390996,6
1,7390996,9
1,7390996,10
9,7390996,11
6,7390996,12
11,7390997,5
7,7390997,6
5,7390997,7
9,7390997,12
6,7390997,13
1,7390997,14
10,7390997,18
11,7390998,5
7,7390998,6
4,7390998,7
1,7390998,8
0,7390998,11
11,7390999,6
0,7390999,9
12,7391000,4
9,7391000,5
6,7391000,6
12,7391001,6
7,7391001,7
5,7391002,3
10,7391003,5
8,7391003,6
4,7391003,7
2,7391003,10
0,7391003,11
12,7391004,7
9,7391004,8
6,7391004,9
5,7391004,10
2,7391004,11
2,7391004,14
0,7391004,15
11,7391005,5
8,7391005,6
6,7391006,2
8,7391007,3
7,7391007,4
4,7391007,5
2,7391007,6
0,7391007,7
8,7391008,3
2,7391008,4
12,7391009,6
11,7391009,7
8,7391009,8
7,7391010,4
8,7391010,6
2,7391010,7
12,7391011,4
10,7391011,5
7,7391012,3
2,7391012,4
9,7391013,3
7,7391013,4
5,7391013,5
3,7391013,6
2,7391013,7
2,7391013,8
5,7391014,3
3,7391014,4
9,7391015,3
5,7391015,4
10,7391016,5
9,7391017,2
8,7391017,3
4,7391017,4
2,7391017,5
8,7391018,5
6,7391018,6
0,7391018,7
10,7391023,3
4,7391023,4
2,7391023,5
6,7391025,4
4,7391025,5
7,7391027,3
4,7391027,4
6,7391028,3
2,7391028,4
12,7391029,2
11,7391030,4
4,7391030,5
9,7391033,3
9,7391035,3
7,7391035,4
10,7391039,5
4,7391040,4
3,7391042,3
8,7391043,4
1,7391044,3
12,7391047,4
3,7391048,5
0,7391050,3
0,7391051,3
12,7391063,3
6,7391066,4
2,7391066,5
5,7391067,4
10,7391069,3
2,7391072,3
9,7391075,2
0,7391084,3
6,7391093,3
3,7391093,4
0,7391094,3
8,7391096,3
8,7391098,3
12,7391099,3
0,7391100,3
7,7391101,3
5,7391101,4
0,7391105,4
6,7391107,3
4,7391113,3
1,7391203,5
0,7391203,7
1,7391204,3
10,7391206,4
7,7391206,5
0,7391209,3
10,7391228,6
4,7391228,7
3,7391232,2
11,7391237,6
1,7391240,3
11,7391241,3
7,7391241,4
0,7391242,3
8,7391246,2
12,7391373,3
7,7391378,3
3,7391378,4
9,7391379,3
3,7391384,6
11,7391386,3
5,7391386,4
7,7391389,4
8,7391390,5
12,7391393,3
8,7391393,4
0,7391394,7
6,7391402,3
5,7391402,4
0,7391402,6
1,7391402,9
12,7391403,3
4,7391404,5
1,7391406,3
9,7391414,4
12,7391418,3
0,7391420,5
8,7391421,3
12,7391425,6
12,7391429,2
12,7391430,3
5,7391431,4
5,7391435,3
5,7391437,3
7,7391450,2
5,7391450,3
11,7391454,3
7,7391455,4
4,7391456,3
12,7391457,4
10,7391457,5
11,7391459,5
6,7391468,3
10,7391469,6
3,7391475,4
3,7391479,3
1,7391479,4
0,7391481,5
10,7391485,2
10,7391490,3
8,7391490,4
2,7391490,5
12,7391491,4
4,7391492,4
7,7391497,3
11,7391499,2
9,7391499,3
4,7391500,3
2,7391500,4
9,7391503,3
1,7391505,3
0,7391508,3
3,7391509,2
3,7391515,3
1,7391515,4
9,7391517,3
7,7391517,4
5,7391518,5
11,7391521,4
1,7391521,5
12,7391523,3
10,7391524,4
12,7391525,5
9,7391527,3
9,7391527,4
11,7391531,2
10,7391532,3
8,7391532,4
6,7391533,2
8,7391540,2
2,7391540,3
9,7391543,3
7,7391543,4
5,7391545,2
5,7391546,3
6,7391550,2
7,7391565,3
2,7391565,4
11,7391581,3
11,7391582,4
10,7391582,5
7,7391582,6
4,7391582,7
2,7391582,8
4,7391587,3
2,7391587,4
7,7391593,2
12,7391597,2
1,7391597,4
9,7391598,4
11,7391600,4
8,7391600,5
5,7391605,3
2,7391605,4
10,7391611,6
6,7391611,7
1,7391611,8
5,7391614,3
11,7391616,4
10,7391616,5
12,7391619,3
10,7391619,4
6,7391619,5
7,7391620,5
12,7391621,3
1,7391621,4
3,7391622,3
3,7391625,3
11,7391626,4
10,7391628,6
7,7391628,7
10,7391629,5
4,7391632,3
12,7391634,4
3,7391634,5
5,7391635,3
2,7391635,4
8,7391636,3
12,7391637,4
11,7391640,4
7,7391641,3
2,7391641,4
12,7391643,4
1,7391646,3
12,7391649,2
9,7391649,3
2,7391651,2
10,7391652,4
7,7391652,5
6,7391652,6
3,7391652,7
2,7391653,3
2,7391655,2
7,7391656,4
9,7391658,4
7,7391658,5
3,7391659,2
2,7391661,3
9,7391662,5
11,7391663,2
1,7391667,3
11,7391668,2
11,7391673,3
8,7391678,3
3,7391682,5
0,7391682,6
11,7391683,4
8,7391683,5
7,7391684,4
6,7391684,5
4,7391684,6
2,7391684,7
6,7391685,3
3,7391685,4
5,7391686,3
12,7391687,3
10,7391688,5
0,7391689,5
3,7391690,3
0,7391690,4
10,7391691,3
11,7391692,3
8,7391692,4
5,7391693,4
3,7391693,5
6,7391697,3
0,7391698,6
5,7391699,3
3,7391699,4
11,7391700,5
10,7391701,3
5,7391701,4
0,7391701,5
12,7391703,5
11,7391704,6
11,7391705,4
12,7391706,5
9,7391708,5
11,7391713,3
9,7391713,4
10,7391716,4
4,7391716,5
8,7391717,3
10,7391721,4
3,7391729,2
7,7391731,3
1,7391733,5
11,7391736,4
7,7391737,3
1,7391737,4
1,7391741,2
9,7391742,2
5,7391742,3
6,7391744,6
4,7391744,7
9,7391747,9
12,7391748,3
9,7391748,4
6,7391748,5
3,7391748,6
4,7391754,3
9,7391757,2
6,7391757,3
12,7391758,3
10,7391765,4
12,7391767,4
0,7391767,5
4,7391768,3
8,7391770,4
6,7391770,6
5,7391773,3
4,7391773,4
2,7391773,5
9,7391774,3
7,7391774,4
8,7391779,4
3,7391782,3
10,7391786,2
6,7391797,2
2,7391801,3
11,7391805,3
1,7391806,3
11,7391808,5
4,7391808,6
1,7391821,4
12,7391823,3
5,7391823,4
5,7391823,5
3,7391823,6
8,7391824,3
7,7391824,4
4,7391824,5
0,7391827,3
12,7391828,5
9,7391828,6
8,7391828,7
0,7391828,10
5,7391830,5
1,7391830,6
9,7391831,3
5,7391834,2
2,7391834,3
0,7391835,3
7,7391836,3
5,7391836,4
1,7391836,5
12,7391841,4
7,7391841,3
5,7391841,4
3,7391841,5
4,7391842,3
2,7391842,4
4,7391843,3
1,7391843,4
5,7391845,3
8,7391850,3
9,7391852,3
5,7391852,4
2,7391852,5
1,7391852,6
0,7391853,2
9,7391854,4
5,7391862,2
7,7391872,3
4,7391875,3
3,7391876,4
1,7391878,3
8,7391879,5
4,7391879,6
5,7391880,4
0,7391881,2
2,7391883,4
4,7391884,3
12,7391887,3
3,7391888,3
8,7391891,3
1,7391894,3
4,7391895,3
6,7391896,4
12,7391897,2
9,7391897,3
8,7391898,4
11,7391901,4
9,7391902,4
8,7391907,3
2,7391908,2
1,7391908,3
10,7391910,4
8,7391911,2
6,7391915,3
4,7391915,4
7,7391920,4
3,7391920,5
1,7391920,8
2,7391924,3
11,7391939,3
9,7391963,4
10,7391963,5
5,7391999,2
8,7392001,3
0,7392004,3
11,7392023,4
1,7392040,2
4,7392041,3
8,7392048,5
4,7392053,3
9,7392055,3
2,7392055,4
7,7392056,3
7,7392060,3
12,7392063,2
11,7392063,3
12,7392064,3
10,7392064,4
4,7392064,5
3,7392064,6
9,7392065,3
0,7392065,4
2,7392066,2
8,7392067,3
7,7392067,4
4,7392067,5
3,7392067,6
1,7392069,3
12,7392070,2
12,7392070,3
2,7392070,4
8,7392071,3
10,7392072,5
5,7392076,3
2,7392077,3
4,7392078,3
4,7392112,3
3,7392168,3
9,7392168,4
3,7392172,5
2,7392173,2
0,7392173,3
11,7392174,4
9,7392174,5
3,7392174,6
11,7392174,8
12,7392176,5
6,7392184,2
3,7392184,3
3,7392186,2
9,7392189,7
1,7392191,4
3,7392192,3
0,7392192,4
11,7392194,4
6,7392196,4
1,7392197,2
0,7392197,3
10,7392198,3
10,7392198,4
4,7392198,5
8,7392200,4
9,7392201,3
6,7392201,4
1,7392201,5
9,7392202,4
4,7392204,5
10,7392207,4
7,7392207,5
9,7392213,4
11,7392228,3
8,7392228,4
2,7392229,3
7,7392230,6
3,7392230,7
8,7392230,8
6,7392233,3
12,7392243,5
7,7392243,8
1,7392243,9
11,7392245,4
1,7392248,3
6,7392249,5
3,7392250,4
8,7392251,2
3,7392251,5
0,7392252,6
9,7392257,3
11,7392259,2
9,7392259,3
8,7392265,4
2,7392270,5
9,7392274,5
12,7392275,3
11,7392275,4
7,7392275,5
12,7392277,4
12,7392279,3
10,7392279,4
11,7392281,3
8,7392281,4
3,7392281,5
12,7392283,2
8,7392283,3
0,7392283,4
8,7392283,5
6,7392284,3
1,7392284,4
1,7392285,5
7,7392287,4
3,7392287,5
7,7392287,8
4,7392288,7
1,7392288,8
4,7392289,2
1,7392289,3
11,7392290,3
7,7392290,4
6,7392290,5
4,7392290,6
12,7392292,2
6,7392292,3
3,7392296,3
1,7392296,4
2,7392299,3
1,7392299,4
12,7392301,3
10,7392301,4
8,7392301,5
10,7392315,5
4,7392315,6
4,7392315,7
8,7392328,2
6,7392329,4
11,7392334,3
9,7392334,4
11,7392337,2
0,7392340,3
11,7392340,4
10,7392342,3
4,7392342,4
9,7392346,2
5,7392355,3
0,7392355,4
7,7392357,3
5,7392358,4
10,7392360,3
8,7392360,4
0,7392363,3
0,7392366,3
12,7392370,3
12,7392375,3
7,7392375,4
7,7392376,2
3,7392376,3
6,7392377,5
2,7392379,3
10,7392380,4
6,7392382,3
0,7392382,4
9,7392384,4
8,7392384,5
6,7392384,6
6,7392390,4
12,7392391,5
9,7392391,6
9,7392391,7
7,7392391,8
10,7392392,4
12,7392393,5
12,7392395,3
4,7392395,4
11,7392400,4
9,7392401,5
6,7392404,5
2,7392428,4
7,7392431,4
8,7392434,3
1,7392441,2
7,7392447,5
1,7392464,5
2,7392465,3
8,7392477,3
12,7392486,3
8,7392486,4
2,7392487,5
7,7392491,2
9,7392493,3
4,7392497,4
5,7392500,4
2,7392505,4
6,7392514,4
8,7392526,3
6,7392526,4
11,7392529,4
11,7392529,5
5,7392531,4
3,7392532,4
0,7392534,5
9,7392535,3
10,7392542,3
7,7392542,4
3,7392542,5
8,7392561,5
2,7392578,5
12,7392583,3
12,7392587,4
12,7392593,4
4,7392594,3
2,7392594,4
11,7392595,3
2,7392643,2
7,7392649,3
11,7392653,3
12,7392655,2
8,7392655,3
2,7392668,4
11,7392673,3
2,7392678,3
11,7392679,4
4,7392684,3
12,7392684,4
11,7392698,4
4,7392711,3
7,7392721,3
4,7392721,4
0,7392721,5
1,7392723,5
4,7392725,3
12,7392766,4
11,7392771,5
10,7392777,5
5,7392778,5
8,7392779,3
9,7392781,2
2,7392781,3
0,7392784,4
9,7392788,4
0,7392790,3
2,7392790,5
2,7392790,7
11,7392802,3
10,7392802,4
4,7392802,5
1,7392802,6
6,7392805,2
0,7392806,3
10,7392807,4
3,7392808,3
12,7392808,4
7,7392809,4
6,7392812,3
8,7392813,5
5,7392815,3
1,7392815,4
8,7392827,2
12,7392837,4
9,7392837,5
6,7392841,2
4,7392842,4
8,7392850,3
11,7392851,4
9,7392851,5
1,7392851,8
7,7392852,2
0,7392852,3
5,7392854,3
8,7392856,4
3,7392861,3
12,7392862,2
10,7392862,3
2,7392864,3
1,7392864,4
8,7392870,3
0,7392870,4
3,7392880,3
0,7392880,4
12,7392881,3
0,7392882,2
11,7392883,3
7,7392883,4
10,7392887,5
8,7392887,6
3,7392887,7
3,7392890,2
5,7392896,5
8,7392899,5
5,7392902,5
3,7392902,6
1,7392903,2
10,7392908,3
6,7392911,3
10,7392912,2
7,7392912,3
2,7392913,2
1,7392932,3
0,7392932,4
6,7392939,2
3,7392940,2
11,7392945,3
4,7392959,5
11,7392962,5
3,7392963,3
12,7392965,3
3,7392967,3
10,7392970,3
5,7392970,4
10,7392972,3
8,7392972,4
6,7392972,5
11,7392975,3
3,7392975,4
11,7392978,5
12,7392979,4
1,7392979,5
11,7392981,3
3,7392981,4
10,7392984,3
7,7392984,4
9,7392987,6
7,7392987,7
9,7392992,3
4,7392994,3
0,7392994,4
9,7392995,2
6,7392997,3
1,7392997,4
0,7392997,5
10,7392998,3
8,7392998,4
1,7392998,5
11,7393000,3
2,7393000,4
0,7393000,5
3,7393005,3
2,7393005,4
9,7393006,5
6,7393007,2
8,7393009,3
1,7393010,2
6,7393011,3
2,7393011,4
9,7393012,4
7,7393012,5
4,7393013,2
4,7393015,4
2,7393015,5
11,7393016,4
3,7393017,4
0,7393017,5
11,7393018,3
12,7393021,4
8,7393021,5
0,7393021,6
2,7393026,3
10,7393027,4
11,7393027,5
5,7393028,3
6,7393029,2
11,7393032,3
3,7393036,3
9,7393038,2
3,7393038,4
0,7393038,5
10,7393044,3
5,7393044,4
12,7393045,2
6,7393045,3
3,7393045,4
11,7393046,3
9,7393046,4
2,7393046,5
5,7393047,3
5,7393047,4
2,7393049,7
11,7393050,4
10,7393052,5
